machine_type,session_id,scenario,timestamp,step,pressure,flow_rate,vibration,state
pump,pump-0066,degrading,2026-01-01T03:44:45+00:00,108,4.5062,85.6485,2.1643,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:46+00:00,109,4.4438,87.525,2.1784,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:47+00:00,110,4.4522,83.9193,2.3066,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:48+00:00,111,4.5154,83.0712,2.0877,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:49+00:00,112,4.2518,82.9277,1.7463,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:50+00:00,113,4.2632,83.426,1.7436,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:51+00:00,114,4.3749,79.6834,1.6024,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:52+00:00,115,4.3077,81.4899,1.8393,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:53+00:00,116,4.3914,82.0717,1.8139,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:54+00:00,117,4.3492,81.5852,1.9045,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:55+00:00,118,4.5718,81.4285,2.16,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:56+00:00,119,4.3269,81.5453,2.0967,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:57+00:00,120,4.1698,81.2604,2.1078,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:58+00:00,121,4.2684,82.9251,1.9425,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:44:59+00:00,122,4.1922,82.6267,1.9416,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:00+00:00,123,4.2763,81.2208,2.3587,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:01+00:00,124,4.2834,81.8103,2.2207,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:02+00:00,125,4.2694,83.8202,2.1597,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:03+00:00,126,4.2659,79.348,2.0861,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:04+00:00,127,4.0719,76.9836,1.7411,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:05+00:00,128,4.1451,78.4659,1.9471,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:06+00:00,129,4.2426,79.3543,1.9394,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:07+00:00,130,4.3698,78.7869,2.1314,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:08+00:00,131,4.3295,77.5232,2.0622,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:09+00:00,132,4.3814,79.1246,2.2492,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:10+00:00,133,4.2537,82.5839,2.3713,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:11+00:00,134,4.3359,80.2112,2.156,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:12+00:00,135,4.355,81.7007,2.1213,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:13+00:00,136,4.3649,86.098,2.4615,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:14+00:00,137,4.2484,87.3684,2.4109,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:15+00:00,138,4.3783,85.4619,2.3568,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:16+00:00,139,4.4294,87.629,2.2298,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:17+00:00,140,4.3478,89.074,2.429,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:18+00:00,141,4.312,90.242,2.4474,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:19+00:00,142,4.3057,89.5836,2.3543,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:20+00:00,143,4.535,88.8915,2.2217,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:21+00:00,144,4.4516,84.8205,2.1543,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:22+00:00,145,4.3352,83.6354,2.2196,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:23+00:00,146,4.34,83.6187,2.1926,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:24+00:00,147,4.4336,88.6316,2.2574,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:25+00:00,148,4.1941,90.8407,2.1919,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:26+00:00,149,4.1745,90.8666,2.1215,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:27+00:00,150,4.2669,86.2279,2.0381,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:28+00:00,151,4.1455,85.3678,1.9645,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:29+00:00,152,4.1888,85.5891,2.1185,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:30+00:00,153,3.9788,85.0114,1.9588,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:31+00:00,154,3.9557,82.2766,1.926,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:32+00:00,155,3.9834,82.0408,1.9595,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:33+00:00,156,3.995,81.7462,2.0559,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:34+00:00,157,4.1102,80.6896,2.0423,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:35+00:00,158,4.1181,79.2709,2.0278,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:36+00:00,159,4.1348,78.3503,1.9877,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:37+00:00,160,4.1502,77.1609,2.0684,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:38+00:00,161,4.1545,80.6685,2.0509,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:39+00:00,162,4.0307,84.3042,1.9326,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:40+00:00,163,4.0266,83.5968,2.1114,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:41+00:00,164,4.0517,80.3708,2.0512,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:42+00:00,165,4.0185,79.5125,2.1817,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:43+00:00,166,3.9837,78.845,2.3683,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:44+00:00,167,3.9368,79.8395,2.3836,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:45+00:00,168,3.9965,81.6489,2.6103,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:46+00:00,169,4.0911,83.6431,2.4489,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:47+00:00,170,4.0799,82.3186,2.4024,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:48+00:00,171,4.2147,83.427,2.603,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:49+00:00,172,4.1163,84.0938,2.6955,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:50+00:00,173,4.0592,83.0341,2.7623,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:51+00:00,174,3.9972,81.5575,2.6615,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:52+00:00,175,4.099,81.9428,2.4449,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:53+00:00,176,4.1625,82.8927,2.4608,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:54+00:00,177,4.2635,82.7382,2.6129,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:55+00:00,178,4.2537,82.0679,2.4441,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:56+00:00,179,4.0346,82.0057,2.296,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:57+00:00,180,4.0587,82.9461,2.3553,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:58+00:00,181,4.1178,82.1589,2.4404,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:45:59+00:00,182,4.2181,79.7951,2.4078,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:00+00:00,183,4.1262,79.1458,2.3682,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:01+00:00,184,4.0527,76.8395,2.2794,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:02+00:00,185,4.0815,75.97,2.2761,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:03+00:00,186,4.1267,76.362,2.3936,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:04+00:00,187,4.0785,73.5476,2.1109,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:05+00:00,188,4.164,74.2824,2.0754,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:06+00:00,189,3.9067,72.4716,1.8719,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:07+00:00,190,4.0289,70.8353,1.9077,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:08+00:00,191,3.8808,70.4097,2.3003,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:09+00:00,192,3.8394,74.0229,2.4023,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:10+00:00,193,3.7477,75.0094,2.5148,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:11+00:00,194,3.8669,75.1417,2.6152,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:12+00:00,195,3.9027,77.1031,2.6165,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:13+00:00,196,3.9495,77.6809,2.3975,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:14+00:00,197,3.8489,77.0419,2.5934,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:15+00:00,198,3.8209,77.2706,2.1597,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:16+00:00,199,4.0184,79.0109,2.2017,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:17+00:00,200,3.9738,79.747,2.439,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:18+00:00,201,3.9105,79.4001,2.4758,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:19+00:00,202,3.907,80.4765,2.7096,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:20+00:00,203,3.9837,82.8992,2.6146,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:21+00:00,204,4.0766,83.6906,2.5306,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:22+00:00,205,4.1859,83.7333,2.5845,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:23+00:00,206,4.0945,82.9495,2.5681,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:24+00:00,207,4.0434,82.1976,2.4299,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:25+00:00,208,4.1586,82.4919,2.4061,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:26+00:00,209,4.1125,85.0325,2.4603,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:27+00:00,210,4.1095,82.2588,2.4148,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:28+00:00,211,4.1686,84.8202,2.2753,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:29+00:00,212,4.1247,84.8103,2.5464,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:30+00:00,213,3.9789,86.5791,2.5267,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:31+00:00,214,3.9864,85.1868,2.6059,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:32+00:00,215,4.0276,83.6196,2.7485,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:33+00:00,216,4.0127,85.0578,2.8369,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:34+00:00,217,3.9953,79.6995,2.8511,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:35+00:00,218,4.0353,77.7888,2.86,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:36+00:00,219,4.1229,78.8191,2.5965,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:37+00:00,220,4.0714,76.4622,2.2834,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:38+00:00,221,3.9507,75.9037,2.3458,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:39+00:00,222,3.9275,77.2198,2.1648,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:40+00:00,223,4.0008,77.9313,2.1641,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:41+00:00,224,4.0104,76.0791,2.2244,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:42+00:00,225,3.9976,75.893,2.0727,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:43+00:00,226,3.8774,76.4418,2.1019,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:44+00:00,227,3.8417,74.4487,2.0469,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:45+00:00,228,3.7865,75.3204,2.1659,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:46+00:00,229,3.8457,76.076,2.1964,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:47+00:00,230,3.7464,74.7324,2.3081,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:48+00:00,231,3.7853,70.2197,2.4949,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:49+00:00,232,3.8489,69.6818,2.6008,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:50+00:00,233,3.9672,73.6737,2.3691,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:51+00:00,234,3.9387,76.3696,2.4187,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:52+00:00,235,3.9443,76.9324,2.5673,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:53+00:00,236,4.0086,78.7269,2.7832,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:54+00:00,237,3.9232,80.9979,2.7745,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:55+00:00,238,3.8929,81.1069,2.83,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:56+00:00,239,3.988,83.2182,2.7684,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:57+00:00,240,3.9938,79.5641,2.6681,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:58+00:00,241,3.8925,81.309,2.6764,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:46:59+00:00,242,3.9355,79.7291,2.897,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:00+00:00,243,3.8535,78.7458,2.807,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:01+00:00,244,3.8933,80.1303,2.5712,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:02+00:00,245,3.8432,78.6398,2.5795,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:03+00:00,246,3.9358,80.5604,2.4913,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:04+00:00,247,4.073,80.8657,2.3724,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:05+00:00,248,4.0361,80.9107,2.3434,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:06+00:00,249,4.0744,80.6696,2.4541,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:07+00:00,250,4.0282,81.4709,2.6617,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:08+00:00,251,4.1782,80.0525,2.4228,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:09+00:00,252,4.098,83.5305,2.4758,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:10+00:00,253,4.0978,79.7997,2.4936,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:11+00:00,254,3.9816,77.9188,2.4295,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:12+00:00,255,4.0197,78.3016,2.4192,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:13+00:00,256,3.8764,75.8083,2.4331,DEGRADATION
pump,pump-0066,degrading,2026-01-01T03:47:14+00:00,257,3.9333,73.7354,2.539,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:15+00:00,0,4.4832,89.6637,1.7058,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:16+00:00,1,4.4017,91.434,1.6392,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:17+00:00,2,4.3893,95.0943,1.4606,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:18+00:00,3,4.4436,95.1885,1.5028,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:19+00:00,4,4.6353,92.0961,1.302,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:20+00:00,5,4.7772,93.8788,1.529,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:21+00:00,6,4.6364,92.6598,1.5174,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:22+00:00,7,4.7915,92.6135,1.7284,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:23+00:00,8,4.7034,90.8432,1.6995,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:24+00:00,9,4.6038,90.6993,1.6687,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:25+00:00,10,4.6178,89.94,1.6988,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:26+00:00,11,4.7116,88.7816,1.6542,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:27+00:00,12,4.6535,88.5146,1.5645,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:28+00:00,13,4.5734,89.2652,1.4733,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:29+00:00,14,4.5856,92.2724,1.4967,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:30+00:00,15,4.6092,91.6745,1.428,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:31+00:00,16,4.6375,91.7807,1.2859,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:32+00:00,17,4.5516,89.6516,1.3413,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:33+00:00,18,4.5442,89.4741,1.3538,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:34+00:00,19,4.5998,90.2115,1.2796,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:35+00:00,20,4.6587,89.9447,1.3647,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:36+00:00,21,4.632,87.7574,1.3356,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:37+00:00,22,4.7283,87.044,1.4304,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:38+00:00,23,4.5776,85.0054,1.3669,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:39+00:00,24,4.3819,85.9601,1.4281,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:40+00:00,25,4.2394,87.6753,1.4419,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:41+00:00,26,4.2579,88.4323,1.4828,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:42+00:00,27,4.3314,88.0338,1.4561,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:43+00:00,28,4.2638,89.2503,1.2514,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:44+00:00,29,4.3169,87.6611,1.7489,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:45+00:00,30,4.364,88.4677,1.8433,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:46+00:00,31,4.3499,89.7141,1.9278,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:47+00:00,32,4.4084,92.0265,1.811,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:48+00:00,33,4.3373,91.4003,1.8577,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:49+00:00,34,4.3074,90.5386,1.8907,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:50+00:00,35,4.4018,91.5302,1.8175,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:51+00:00,36,4.5399,94.8805,1.8747,NORMAL
pump,pump-0067,failure,2026-01-01T03:47:52+00:00,37,4.4435,95.8389,1.9493,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:53+00:00,38,4.3633,94.3688,2.1116,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:54+00:00,39,4.3511,93.3675,1.9441,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:55+00:00,40,4.4209,92.5395,1.9614,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:56+00:00,41,4.4977,92.6051,2.0679,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:57+00:00,42,4.5648,93.0036,1.904,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:58+00:00,43,4.4837,91.1186,1.7734,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:47:59+00:00,44,4.2648,91.574,1.5704,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:00+00:00,45,4.2879,90.7107,1.656,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:01+00:00,46,4.3019,89.4563,1.5782,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:02+00:00,47,4.3214,86.8119,1.4936,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:03+00:00,48,4.5294,88.6615,1.6243,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:04+00:00,49,4.3911,86.5869,1.559,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:05+00:00,50,4.225,87.4168,1.5682,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:06+00:00,51,4.3506,87.4765,1.671,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:07+00:00,52,4.2196,87.3731,1.6399,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:08+00:00,53,4.2675,84.481,1.7691,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:09+00:00,54,4.3606,85.0007,1.7124,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:10+00:00,55,4.0886,81.5105,1.7758,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:11+00:00,56,3.8985,77.9265,1.8319,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:12+00:00,57,3.9493,78.1119,1.7499,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:13+00:00,58,4.0057,81.8101,1.7803,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:14+00:00,59,4.0444,83.4965,1.851,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:15+00:00,60,3.9574,82.564,1.8787,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:16+00:00,61,3.8454,82.6354,2.1981,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:17+00:00,62,3.8887,82.2903,2.1369,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:18+00:00,63,3.8386,81.0956,2.2706,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:19+00:00,64,3.8586,82.3366,2.2675,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:20+00:00,65,3.9522,83.5897,2.3417,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:21+00:00,66,3.8396,82.0792,2.2415,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:22+00:00,67,3.8965,81.0312,2.3939,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:23+00:00,68,3.9777,81.3586,2.4834,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:24+00:00,69,3.9721,80.2571,2.5217,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:25+00:00,70,4.1836,81.8983,2.4247,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:26+00:00,71,4.2562,88.1334,2.4969,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:27+00:00,72,4.3415,89.0251,2.4596,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:28+00:00,73,4.3937,89.5521,2.3021,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:29+00:00,74,4.4137,87.5457,2.3823,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:30+00:00,75,4.175,85.1593,2.309,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:31+00:00,76,4.2184,82.5502,2.2029,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:32+00:00,77,4.1303,84.6516,2.0452,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:33+00:00,78,4.1687,86.1492,1.9483,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:34+00:00,79,4.1412,84.9328,1.9244,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:35+00:00,80,4.1233,83.9623,2.1043,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:36+00:00,81,4.2338,82.9742,2.0783,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:37+00:00,82,4.0915,84.0985,1.8684,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:38+00:00,83,3.9639,82.4855,2.0462,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:39+00:00,84,3.9077,84.7252,2.0128,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:40+00:00,85,3.9859,85.3964,2.1022,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:41+00:00,86,3.9591,84.0943,2.1506,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:42+00:00,87,3.9373,81.5982,2.2398,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:43+00:00,88,3.8869,80.1652,2.1889,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:44+00:00,89,3.7923,80.3639,2.2934,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:45+00:00,90,3.7754,80.5688,2.3886,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:46+00:00,91,3.6836,78.0645,2.1359,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:47+00:00,92,3.7454,73.9873,1.854,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:48+00:00,93,3.7099,74.7115,1.8653,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:49+00:00,94,3.5341,74.1846,1.9685,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:50+00:00,95,3.6184,75.1747,2.1357,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:51+00:00,96,3.7102,72.5103,2.2685,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:52+00:00,97,3.8502,74.9212,2.3763,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:53+00:00,98,3.7593,76.3139,2.5666,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:54+00:00,99,3.8304,75.2171,2.5892,DEGRADATION
pump,pump-0067,failure,2026-01-01T03:48:55+00:00,100,3.7404,74.1528,2.5013,FAILURE
pump,pump-0067,failure,2026-01-01T03:48:56+00:00,101,3.9968,73.8465,2.7093,FAILURE
pump,pump-0067,failure,2026-01-01T03:48:57+00:00,102,4.0798,81.2523,2.8444,FAILURE
pump,pump-0067,failure,2026-01-01T03:48:58+00:00,103,3.8884,81.4891,2.8077,FAILURE
pump,pump-0067,failure,2026-01-01T03:48:59+00:00,104,3.655,78.9015,2.8956,FAILURE
pump,pump-0067,failure,2026-01-01T03:49:00+00:00,105,3.7382,80.7923,3.0083,FAILURE
pump,pump-0067,failure,2026-01-01T03:49:01+00:00,106,3.9662,84.4624,3.1135,FAILURE
pump,pump-0067,failure,2026-01-01T03:49:02+00:00,107,4.2197,82.6982,2.7323,FAILURE
