machine_type,session_id,scenario,timestamp,step,temperature,pressure,vibration,state
compressor,compressor-0079,healthy,2026-01-01T04:25:25+00:00,17,52.8679,7.5232,1.4378,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:26+00:00,18,51.9755,7.5703,1.4984,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:27+00:00,19,52.195,7.5165,1.529,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:28+00:00,20,50.8141,7.553,1.5087,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:29+00:00,21,50.2283,7.5176,1.5065,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:30+00:00,22,52.0743,7.6061,1.585,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:31+00:00,23,50.6005,7.6702,1.3879,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:32+00:00,24,50.2789,7.7224,1.4026,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:33+00:00,25,48.2204,7.8351,1.396,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:34+00:00,26,48.5994,7.8029,1.4232,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:35+00:00,27,48.9151,7.7467,1.3445,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:36+00:00,28,50.0855,7.8813,1.4732,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:37+00:00,29,50.1733,7.885,1.4256,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:38+00:00,30,52.3632,8.0529,1.5994,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:39+00:00,31,53.1343,8.2117,1.4753,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:40+00:00,32,53.7307,8.1348,1.493,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:41+00:00,33,53.1134,8.3532,1.6117,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:42+00:00,34,53.8507,8.1932,1.6188,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:43+00:00,35,53.3828,8.3776,1.4566,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:44+00:00,36,54.1438,8.4681,1.4495,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:45+00:00,37,54.4364,8.264,1.4984,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:46+00:00,38,55.5471,8.1652,1.6344,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:47+00:00,39,55.7613,8.1526,1.6145,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:48+00:00,40,55.1138,8.0854,1.6933,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:49+00:00,41,54.8519,7.9492,1.6965,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:50+00:00,42,54.9787,7.9102,1.496,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:51+00:00,43,55.4321,7.8601,1.4214,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:52+00:00,44,55.0283,7.9838,1.4493,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:53+00:00,45,53.8097,8.1445,1.4502,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:54+00:00,46,52.5356,7.8678,1.2786,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:55+00:00,47,52.7383,7.9784,1.2874,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:56+00:00,48,51.6664,7.8029,1.311,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:57+00:00,49,51.9224,7.7648,1.398,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:58+00:00,50,51.7872,7.6429,1.4444,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:25:59+00:00,51,51.6481,7.5843,1.3539,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:00+00:00,52,50.8087,7.5951,1.4414,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:01+00:00,53,50.8731,7.4969,1.439,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:02+00:00,54,51.6129,7.6136,1.5524,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:03+00:00,55,51.6779,7.7985,1.6878,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:04+00:00,56,49.2662,7.7163,1.5682,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:05+00:00,57,48.8855,7.6176,1.5872,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:06+00:00,58,50.4199,7.7206,1.4946,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:07+00:00,59,51.1042,7.7397,1.4231,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:08+00:00,60,52.116,7.6329,1.3546,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:09+00:00,61,52.0129,7.8263,1.387,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:10+00:00,62,53.4533,7.9006,1.6391,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:11+00:00,63,53.6618,8.0119,1.53,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:12+00:00,64,53.3711,8.1264,1.4594,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:13+00:00,65,53.5729,8.0858,1.5134,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:14+00:00,66,56.517,8.0699,1.5788,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:15+00:00,67,56.2758,8.0702,1.7555,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:16+00:00,68,56.7501,8.3547,2.2095,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:17+00:00,69,55.7006,8.1985,1.7631,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:18+00:00,70,54.8505,8.0695,1.6819,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:19+00:00,71,55.9106,8.1342,1.6231,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:20+00:00,72,56.0224,8.0224,1.6896,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:21+00:00,73,56.5821,8.0756,1.6456,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:22+00:00,74,57.7475,8.1057,1.3914,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:23+00:00,75,57.5046,8.073,1.4318,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:24+00:00,76,56.4251,8.1828,1.4767,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:25+00:00,77,54.2898,7.9761,1.4367,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:26+00:00,78,53.932,7.8942,1.2964,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:27+00:00,79,51.2055,7.7314,1.0689,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:28+00:00,80,49.959,7.6425,0.999,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:29+00:00,81,50.0437,7.6165,1.2597,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:30+00:00,82,49.7847,7.5888,1.3019,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:31+00:00,83,49.1398,7.4685,1.2656,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:32+00:00,84,49.0426,7.6528,1.2392,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:33+00:00,85,49.9651,7.7019,1.164,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:34+00:00,86,50.8117,7.7778,1.1612,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:35+00:00,87,50.94,7.6218,1.2762,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:36+00:00,88,51.7987,7.7803,1.3987,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:37+00:00,89,51.8555,7.8638,1.3033,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:38+00:00,90,52.3358,7.7929,1.271,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:39+00:00,91,51.936,7.9157,1.4661,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:40+00:00,92,51.084,7.6546,1.561,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:41+00:00,93,52.4277,7.7883,1.3966,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:42+00:00,94,51.6549,7.9124,1.4028,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:43+00:00,95,50.4624,7.8437,1.6166,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:44+00:00,96,51.04,8.1637,1.8502,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:45+00:00,97,52.602,8.2553,1.6524,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:46+00:00,98,52.7557,8.271,1.4688,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:47+00:00,99,53.8664,8.3306,1.4113,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:48+00:00,100,54.4967,8.2759,1.482,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:49+00:00,101,54.5548,8.3641,1.3814,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:50+00:00,102,54.6356,8.1155,1.3673,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:51+00:00,103,54.7977,8.0235,1.4684,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:52+00:00,104,54.2077,7.9604,1.349,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:53+00:00,105,53.264,7.7566,1.2304,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:54+00:00,106,52.0008,7.7262,1.3447,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:55+00:00,107,51.3838,7.7578,1.2811,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:56+00:00,108,50.1709,7.6652,1.1847,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:57+00:00,109,50.8909,7.7235,1.2998,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:58+00:00,110,51.0067,7.4441,1.391,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:26:59+00:00,111,50.2232,7.4731,1.4245,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:00+00:00,112,51.2701,7.6296,1.3793,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:01+00:00,113,51.142,7.5631,1.1881,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:02+00:00,114,51.0577,7.5698,1.3434,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:03+00:00,115,49.6207,7.394,1.2208,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:04+00:00,116,50.2401,7.506,1.5883,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:05+00:00,117,50.0976,7.3541,1.37,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:06+00:00,118,51.64,7.4964,1.5029,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:07+00:00,119,51.0482,7.2799,1.4901,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:08+00:00,120,50.3948,7.4979,1.3912,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:09+00:00,121,50.3826,7.506,1.556,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:10+00:00,122,50.21,7.5546,1.5488,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:11+00:00,123,49.6589,7.6636,1.6454,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:12+00:00,124,51.5543,7.6141,1.8076,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:13+00:00,125,50.878,7.8288,1.7927,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:14+00:00,126,51.0685,7.9013,1.7144,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:15+00:00,127,51.9424,8.0971,1.8551,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:16+00:00,128,53.4454,8.2212,1.8836,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:17+00:00,129,53.0896,8.3772,1.8023,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:18+00:00,130,53.8946,8.3934,1.8261,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:19+00:00,131,53.5701,8.2964,1.7165,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:20+00:00,132,54.8717,8.423,1.5975,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:21+00:00,133,55.5147,7.7036,1.6662,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:22+00:00,134,56.0788,7.769,1.7189,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:23+00:00,135,55.6079,7.8646,1.4675,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:24+00:00,136,54.7754,7.8715,1.3007,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:25+00:00,137,55.5067,7.7877,1.2223,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:26+00:00,138,55.7568,7.6904,1.306,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:27+00:00,139,54.943,7.7417,1.2609,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:28+00:00,140,54.1094,7.8148,1.4376,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:29+00:00,141,53.8042,7.6226,1.4294,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:30+00:00,142,53.1565,7.7302,1.4406,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:31+00:00,143,53.3881,7.7973,1.426,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:32+00:00,144,52.1389,7.705,1.2926,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:33+00:00,145,50.6423,7.7663,1.3735,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:34+00:00,146,50.6118,7.6955,1.3819,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:35+00:00,147,50.3303,7.7227,1.3836,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:36+00:00,148,50.7918,7.9121,1.3555,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:37+00:00,149,50.0332,7.7572,1.4532,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:38+00:00,150,49.645,7.7168,1.64,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:39+00:00,151,49.8803,7.714,1.5153,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:40+00:00,152,49.3994,7.7642,1.5568,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:41+00:00,153,50.4621,7.8314,1.4957,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:42+00:00,154,50.437,7.9007,1.3916,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:43+00:00,155,51.4502,7.9385,1.5768,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:44+00:00,156,51.3806,8.0162,1.6117,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:45+00:00,157,52.3839,8.0529,1.4649,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:46+00:00,158,52.7423,8.0561,1.4657,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:47+00:00,159,52.2672,8.1472,1.4965,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:48+00:00,160,53.5736,8.1873,1.4483,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:49+00:00,161,54.146,8.1507,1.5139,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:50+00:00,162,53.7875,8.0624,1.5655,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:51+00:00,163,53.2449,8.2239,1.6059,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:52+00:00,164,52.9241,7.9891,1.5581,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:53+00:00,165,52.0855,8.0036,1.5515,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:54+00:00,166,50.6345,8.0164,1.5383,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:55+00:00,167,51.8862,7.9108,1.3495,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:56+00:00,168,53.4332,7.9318,1.3696,NORMAL
compressor,compressor-0079,healthy,2026-01-01T04:27:57+00:00,169,53.2751,7.9307,1.4565,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:27:58+00:00,0,51.8326,8.1411,1.6063,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:27:59+00:00,1,51.1383,8.0646,1.4358,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:00+00:00,2,51.3639,8.0627,1.5528,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:01+00:00,3,51.1995,8.0775,1.604,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:02+00:00,4,52.083,8.0741,1.8005,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:03+00:00,5,52.9029,8.0988,1.7518,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:04+00:00,6,51.0084,8.0513,1.8754,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:05+00:00,7,51.9266,7.8944,1.7876,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:06+00:00,8,52.6793,7.7618,1.8662,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:07+00:00,9,52.3545,7.9548,1.6234,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:08+00:00,10,52.1868,7.9696,1.4188,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:09+00:00,11,51.801,7.9966,1.3248,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:10+00:00,12,51.6009,8.0679,1.3201,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:11+00:00,13,51.6337,7.716,1.3956,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:12+00:00,14,51.6438,7.6854,1.3077,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:13+00:00,15,51.516,7.6552,1.4652,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:14+00:00,16,50.7241,7.708,1.268,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:15+00:00,17,51.5401,7.6762,1.4427,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:16+00:00,18,49.8881,7.7027,1.3179,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:17+00:00,19,50.8468,7.6155,1.1347,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:18+00:00,20,51.4489,7.6686,1.0272,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:19+00:00,21,51.0717,7.6426,1.1404,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:20+00:00,22,48.5729,7.6476,1.1088,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:21+00:00,23,49.1328,7.7155,1.3281,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:22+00:00,24,49.1632,7.5646,1.3797,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:23+00:00,25,50.2824,7.7164,1.5145,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:24+00:00,26,50.0716,7.991,1.6547,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:25+00:00,27,51.3979,7.8701,1.6297,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:26+00:00,28,49.9936,7.7203,1.5889,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:27+00:00,29,50.443,7.8086,1.8973,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:28+00:00,30,51.7983,7.7341,1.9142,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:29+00:00,31,52.3553,8.004,2.047,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:30+00:00,32,52.8773,8.2177,2.0259,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:31+00:00,33,53.1235,8.3992,1.9416,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:32+00:00,34,52.6467,8.2211,1.953,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:33+00:00,35,52.8515,8.117,1.8254,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:34+00:00,36,53.7133,8.1368,1.9813,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:35+00:00,37,53.7708,8.277,1.6551,NORMAL
compressor,compressor-0080,degrading,2026-01-01T04:28:36+00:00,38,54.6415,8.2269,1.787,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:37+00:00,39,55.8156,8.2584,1.7496,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:38+00:00,40,56.2032,8.4091,1.7514,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:39+00:00,41,56.7508,8.5103,1.7835,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:40+00:00,42,55.9271,8.4738,1.7355,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:41+00:00,43,55.3188,8.3317,1.9246,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:42+00:00,44,56.54,8.3068,1.9064,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:43+00:00,45,56.2802,8.1236,1.8752,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:44+00:00,46,55.6901,7.9748,1.6368,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:45+00:00,47,54.8212,7.8873,1.6222,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:46+00:00,48,52.2777,7.4721,1.6835,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:47+00:00,49,50.9981,7.5392,1.7546,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:48+00:00,50,51.7113,7.6577,1.7454,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:49+00:00,51,52.2174,7.605,1.7722,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:50+00:00,52,51.5861,7.7731,1.8069,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:51+00:00,53,51.7058,7.9394,1.9086,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:52+00:00,54,50.0304,7.649,1.7644,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:53+00:00,55,50.2289,7.5321,2.0688,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:54+00:00,56,50.9519,7.4955,2.0047,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:55+00:00,57,50.1104,7.1575,2.3867,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:56+00:00,58,48.3681,7.2057,2.2581,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:57+00:00,59,50.2974,7.4672,2.1232,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:58+00:00,60,48.8714,7.5894,1.8802,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:28:59+00:00,61,48.0192,7.6084,1.7948,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:00+00:00,62,48.7733,7.5247,1.7663,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:01+00:00,63,50.7982,7.5984,1.7884,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:02+00:00,64,51.9933,7.454,1.8773,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:03+00:00,65,53.7505,7.4926,2.1931,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:04+00:00,66,54.7953,7.6079,2.1142,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:05+00:00,67,54.4915,7.6151,2.1052,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:06+00:00,68,56.123,7.7274,1.9982,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:07+00:00,69,55.6917,7.8386,2.1593,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:08+00:00,70,55.4032,7.4489,2.0253,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:09+00:00,71,54.9405,7.7024,2.0665,DEGRADATION
compressor,compressor-0080,degrading,2026-01-01T04:29:10+00:00,72,54.4433,7.7097,2.0442,DEGRADATION
